timestamp,temperature,humidity,cpu_temperature,ram_usage,network_data_sent,network_data_received
2024-05-02 11:26:25,23.93,50.16,73.19,48.24,1975783,3370458
2024-05-02 11:26:25,25.51,59.34,64.83,53.83,3089918,7728870
2024-05-02 11:26:25,29.82,45.33,55.40,56.44,4030942,5709107
2024-05-02 11:26:25,26.17,59.52,77.55,47.49,3903982,5068767
2024-05-02 11:26:25,28.98,44.59,79.94,32.17,1702295,6386350
2024-05-02 11:26:25,28.63,51.24,78.80,66.15,1150195,5531877
2024-05-02 11:26:25,22.64,53.98,53.10,55.77,4674094,4202276
2024-05-02 11:26:25,21.97,52.62,51.48,34.86,3794801,5460897
2024-05-02 11:26:25,20.66,59.62,76.95,55.64,4974008,6271888
2024-05-02 11:26:25,20.31,48.99,50.16,67.68,4000600,2593825
2024-05-02 11:26:25,21.36,51.68,52.60,33.19,3318431,6796169
2024-05-02 11:26:25,29.50,49.07,72.88,45.27,3991993,6342436
2024-05-02 11:26:25,22.05,55.31,52.77,48.53,1903959,5643523
2024-05-02 11:26:25,25.42,42.06,46.61,34.97,4244415,6247198
2024-05-02 11:26:25,21.67,41.36,55.49,64.03,1771015,3757321
2024-05-02 11:26:25,28.65,44.57,77.14,37.81,2277437,4288867
2024-05-02 11:26:25,28.62,57.50,61.00,68.19,2362301,5185979
2024-05-02 11:26:25,29.87,53.84,78.53,62.60,4174794,5029813
2024-05-02 11:26:25,21.87,55.16,75.13,47.85,3071041,5994410
2024-05-02 11:26:25,27.53,56.47,58.41,35.71,3134332,6551759
2024-05-02 11:26:25,24.24,41.76,43.55,52.70,2658724,5776098
2024-05-02 11:26:25,24.83,45.19,45.66,41.20,1418407,5059182
2024-05-02 11:26:25,29.06,56.76,59.96,42.28,3136118,5913744
2024-05-02 11:26:25,27.79,55.40,63.89,55.92,1711688,2442020
2024-05-02 11:26:25,25.90,52.27,74.33,44.00,1486529,2725179
2024-05-02 11:26:25,28.04,47.67,72.47,48.26,2661543,3230910
2024-05-02 11:26:25,22.63,51.60,45.06,47.62,4844245,4930914
2024-05-02 11:26:25,21.09,54.42,64.94,68.20,4291794,7047384
2024-05-02 11:26:25,29.24,50.28,78.92,64.08,3118062,5973151
2024-05-02 11:26:25,25.94,55.00,58.31,44.62,3119662,4767740
2024-05-02 11:26:25,25.12,41.64,49.85,40.47,2405055,5043500
2024-05-02 11:26:25,21.62,56.69,78.39,33.17,3463194,6639481
2024-05-02 11:26:25,25.08,43.23,55.03,53.15,2697652,3508630
2024-05-02 11:26:25,22.39,50.68,72.49,36.80,1123597,2321709
2024-05-02 11:26:25,28.13,40.95,44.46,33.74,3075142,7536022
2024-05-02 11:26:25,20.69,49.08,72.89,50.21,4404803,3792167
2024-05-02 11:26:25,25.46,47.64,40.74,62.64,4296559,6471988
2024-05-02 11:26:25,27.61,42.64,53.04,54.54,1752937,4571568
2024-05-02 11:26:25,26.96,48.71,60.50,51.68,2617808,5878441
2024-05-02 11:26:25,23.03,42.68,43.43,34.59,4207544,6478941
2024-05-02 11:26:25,25.58,49.54,59.90,35.67,1266979,5341562
2024-05-02 11:26:25,26.51,58.65,42.65,34.84,1200917,4387051
2024-05-02 11:26:25,29.75,53.77,70.67,31.57,1503165,7965302
2024-05-02 11:26:25,28.51,46.95,40.52,68.89,1158401,2935248
2024-05-02 11:26:25,27.65,49.82,69.09,54.26,1652911,6808327
2024-05-02 11:26:25,25.94,45.57,50.45,55.78,2042386,4025611
2024-05-02 11:26:25,28.39,52.52,64.87,51.68,3852341,6419282
2024-05-02 11:26:25,21.48,49.84,74.06,61.03,3635206,4652309
2024-05-02 11:26:25,27.34,51.13,77.06,66.14,2634744,7188732
2024-05-02 11:26:25,26.60,55.88,60.79,63.10,1215413,4413099
2024-05-02 11:26:25,29.39,50.96,69.66,63.73,3103791,5744004
2024-05-02 11:26:25,24.37,40.44,79.45,40.29,1657775,6844924
2024-05-02 11:26:25,28.87,44.32,78.35,39.47,4266504,3666162
2024-05-02 11:26:25,21.19,47.89,57.20,32.92,4854772,6864638
2024-05-02 11:26:25,21.14,45.03,50.73,32.12,4490585,4244684
2024-05-02 11:26:25,27.14,41.57,41.57,52.44,3187409,5024390
2024-05-02 11:26:25,21.88,49.19,76.79,50.70,2730199,7765715
2024-05-02 11:26:25,25.03,47.10,60.04,60.73,3314323,3178428
2024-05-02 11:26:25,24.48,41.35,62.06,65.60,3748075,3687523
2024-05-02 11:26:25,27.94,56.18,53.64,30.45,2000576,6242911
2024-05-02 11:26:25,27.80,58.56,66.32,50.37,4357051,3412406
2024-05-02 11:26:25,26.45,46.59,42.29,60.88,1433732,4905874
2024-05-02 11:26:25,25.42,56.30,45.20,48.44,3815264,6175283
2024-05-02 11:26:25,26.55,45.22,60.97,38.31,3997045,5147346
2024-05-02 11:26:25,22.74,53.04,52.86,35.38,4724717,3948912
2024-05-02 11:26:25,28.35,47.06,56.49,60.89,1407447,7591109
2024-05-02 11:26:25,21.39,56.49,64.61,33.87,3295672,7142478
2024-05-02 11:26:25,29.54,48.34,42.48,61.33,3080188,4541524
2024-05-02 11:26:25,22.24,53.80,64.04,43.09,3420964,2079450
2024-05-02 11:26:25,23.00,40.91,57.33,31.71,1234801,5747314
2024-05-02 11:26:25,27.75,46.99,68.13,36.62,2890199,3119491
2024-05-02 11:26:25,24.06,54.19,65.66,33.12,1410523,5823384
2024-05-02 11:26:25,26.02,50.85,41.61,43.24,3091326,6660357
2024-05-02 11:26:25,28.68,56.80,61.45,61.43,1856691,3587527
2024-05-02 11:26:25,25.50,41.48,72.22,41.15,4093022,2279121
2024-05-02 11:26:25,26.66,41.28,48.55,59.12,1378189,6627361
2024-05-02 11:26:25,20.88,51.99,44.48,46.13,3945196,6705673
2024-05-02 11:26:25,23.03,42.87,79.20,61.95,2448691,4559995
2024-05-02 11:26:25,29.90,54.13,69.68,47.36,1622167,5060261
2024-05-02 11:26:25,24.21,46.83,59.33,51.57,2029605,7617632
2024-05-02 11:26:25,24.32,55.57,79.65,38.23,4438688,3576685
2024-05-02 11:26:25,27.92,43.31,72.25,44.46,2952205,2407370
2024-05-02 11:26:25,21.24,47.10,68.51,39.89,2265370,5821861
2024-05-02 11:26:25,24.18,57.25,62.18,44.79,4883044,4178369
2024-05-02 11:26:25,25.05,44.53,44.77,58.34,1942471,4595107
2024-05-02 11:26:25,22.79,45.01,58.84,45.76,3938045,4252296
2024-05-02 11:26:25,28.85,58.44,49.03,37.96,2960412,5789780
2024-05-02 11:26:25,28.61,40.18,58.01,68.80,4141746,7690518
2024-05-02 11:26:25,26.35,52.65,51.49,47.33,3015349,7276485
2024-05-02 11:26:25,20.58,52.32,63.42,53.47,2242790,3620247
2024-05-02 11:26:25,26.00,59.56,63.57,40.96,3662714,2514608
2024-05-02 11:26:25,20.67,57.07,43.44,62.13,3031810,4654270
2024-05-02 11:26:25,25.10,40.47,64.22,43.06,4952516,6687088
2024-05-02 11:26:25,20.08,42.93,67.33,55.04,2378877,5592449
2024-05-02 11:26:25,28.62,52.24,41.30,68.97,4561812,3552176
2024-05-02 11:26:25,29.45,42.24,50.53,52.70,3169053,6397131
2024-05-02 11:26:25,24.85,51.46,79.21,31.77,1252403,4606040
2024-05-02 11:26:25,29.04,55.05,74.95,67.78,2095379,7332759
2024-05-02 11:26:25,28.17,42.39,72.60,47.78,2301023,2794034
2024-05-02 11:26:25,29.87,47.34,45.16,42.15,3532122,3446668
2024-05-02 11:26:25,27.28,40.71,72.66,37.01,4634494,5385408
2024-05-02 11:26:25,24.30,54.57,77.77,65.43,4509286,5485561
2024-05-02 11:26:25,28.05,55.84,67.56,59.12,3661889,7946903
2024-05-02 11:26:25,24.74,43.86,60.19,60.14,3796378,3708507
2024-05-02 11:26:25,28.96,40.65,47.34,47.13,3843712,5404695
2024-05-02 11:26:25,21.57,56.66,69.22,58.37,2792676,2151632
2024-05-02 11:26:25,22.55,48.41,60.04,56.19,3142790,7253752
2024-05-02 11:26:25,21.82,58.63,54.89,52.85,2558084,2123667
2024-05-02 11:26:25,21.13,54.62,44.58,54.67,3763699,7770450
2024-05-02 11:26:25,27.32,55.18,60.57,36.77,4574624,4193156
2024-05-02 11:26:25,25.70,52.42,42.02,59.77,3984434,4627032
2024-05-02 11:26:25,29.33,54.06,55.60,36.91,2070200,6904790
2024-05-02 11:26:25,28.70,48.44,50.62,49.56,3889318,4613977
2024-05-02 11:26:25,23.48,53.45,51.69,41.13,1622299,7218878
2024-05-02 11:26:25,21.64,59.39,67.22,40.89,1589397,3287988
2024-05-02 11:26:25,22.96,41.63,76.00,32.85,2451283,4467003
2024-05-02 11:26:25,26.74,40.95,65.98,59.29,2449182,3471070
2024-05-02 11:26:25,22.26,40.34,51.94,60.83,1850287,6195104
2024-05-02 11:26:25,22.47,40.46,63.97,35.80,3361467,6665225
2024-05-02 11:26:25,26.53,53.04,70.82,33.69,3699353,5273465
2024-05-02 11:26:25,23.20,48.85,75.94,43.37,3276594,2267981
2024-05-02 11:26:25,28.54,40.53,69.51,46.74,1350843,6329801
2024-05-02 11:26:25,23.26,40.08,72.77,37.23,4983130,2174115
2024-05-02 11:26:25,20.74,53.31,46.96,44.93,3002762,2674448
2024-05-02 11:26:25,28.93,43.92,67.09,61.30,2136499,4490789
2024-05-02 11:26:25,24.45,55.71,72.51,54.13,3812673,7390770
2024-05-02 11:26:25,28.88,47.54,50.21,68.39,4702834,5077856
2024-05-02 11:26:25,26.94,40.36,49.44,45.22,2972576,3439900
2024-05-02 11:26:25,20.79,51.45,66.84,47.12,1348727,6139072
2024-05-02 11:26:25,24.02,43.88,67.13,69.11,2638662,3248405
2024-05-02 11:26:25,27.10,51.08,47.69,42.16,2407329,3921775
2024-05-02 11:26:25,22.92,45.15,61.66,56.40,1063671,6412010
2024-05-02 11:26:25,22.97,53.47,41.50,31.60,3372362,6689588
2024-05-02 11:26:25,22.92,46.17,75.03,61.46,4795225,3562805
2024-05-02 11:26:25,28.03,49.45,42.53,68.53,4483431,4210820
2024-05-02 11:26:25,22.92,50.82,72.18,61.27,1720472,3740929
2024-05-02 11:26:25,26.58,57.05,49.34,50.17,4419822,3626354
2024-05-02 11:26:25,22.09,45.18,64.70,38.22,2784204,3218573
2024-05-02 11:26:25,21.41,44.50,55.23,43.88,1422546,2997242
2024-05-02 11:26:25,24.05,49.95,61.98,49.86,3645954,7149260
2024-05-02 11:26:25,26.53,44.06,40.08,65.00,1092366,3748575
2024-05-02 11:26:25,22.29,52.28,77.87,64.38,2055420,7964963
2024-05-02 11:26:25,25.45,40.98,64.42,51.71,4668238,4354718
2024-05-02 11:26:25,29.43,43.82,60.43,66.50,4767311,6514040
2024-05-02 11:26:25,27.20,44.81,55.84,32.67,1371025,2697986
2024-05-02 11:26:25,21.66,59.70,51.65,53.48,4595864,6854676
2024-05-02 11:26:25,23.87,41.54,56.76,55.27,2685620,3905412
2024-05-02 11:26:25,29.63,59.20,57.11,34.22,3344707,5630961
2024-05-02 11:26:25,22.42,43.15,54.40,52.32,3307597,2045961
2024-05-02 11:26:25,24.77,45.97,55.74,47.91,4126111,5992139
2024-05-02 11:26:25,22.97,52.54,58.70,64.06,4907937,6431370
2024-05-02 11:26:25,25.28,43.73,65.52,58.81,1718210,6610968
2024-05-02 11:26:25,28.54,58.52,41.30,67.57,2088563,3516511
2024-05-02 11:26:25,27.02,59.75,46.38,43.61,3994080,4278791
2024-05-02 11:26:25,22.18,45.41,73.48,50.64,4544689,6741552
2024-05-02 11:26:25,26.79,50.14,67.40,55.52,4774945,4350240
2024-05-02 11:26:25,28.18,49.49,54.52,51.85,4603872,5694885
2024-05-02 11:26:25,20.84,52.16,43.97,36.11,1952880,6107612
2024-05-02 11:26:25,24.42,58.54,57.08,45.90,3740571,3435697
2024-05-02 11:26:25,29.58,56.65,76.83,36.09,1139598,6224244
2024-05-02 11:26:25,24.07,56.35,69.55,39.03,2715966,4241305
2024-05-02 11:26:25,23.22,59.38,42.82,65.86,1000163,5866761
2024-05-02 11:26:25,20.62,47.31,51.87,47.21,3550973,4626659
2024-05-02 11:26:25,27.37,51.86,57.26,57.79,2333846,3608747
2024-05-02 11:26:25,27.34,52.44,50.34,53.59,2601404,6212888
2024-05-02 11:26:25,24.75,58.55,79.49,65.42,2929514,2061420
2024-05-02 11:26:25,20.37,47.80,65.69,65.60,3364922,4685784
2024-05-02 11:26:25,21.88,57.20,73.61,35.53,3028219,2035831
2024-05-02 11:26:25,23.89,45.35,62.23,42.60,1775058,7098330
2024-05-02 11:26:25,26.57,49.85,66.08,57.41,1525568,3261213
2024-05-02 11:26:25,24.16,58.57,61.02,63.48,4732943,3780418
2024-05-02 11:26:25,26.89,41.98,56.17,44.18,2142537,4616854
2024-05-02 11:26:25,24.40,55.26,70.61,58.52,3749794,2233258
2024-05-02 11:26:25,26.34,50.46,66.33,61.49,1005351,4645333
2024-05-02 11:26:25,29.31,54.82,61.60,37.71,1771837,4374468
2024-05-02 11:26:25,29.04,48.45,54.41,60.49,1296507,7290950
2024-05-02 11:26:25,24.69,58.82,60.90,66.22,3048015,6004447
2024-05-02 11:26:25,28.80,57.31,63.50,37.10,3423449,3621552
2024-05-02 11:26:25,29.23,57.65,51.38,32.13,3452499,4015750
2024-05-02 11:26:25,21.18,44.30,55.37,43.04,2664526,3290766
2024-05-02 11:26:25,21.99,45.08,67.15,44.45,1002405,4753189
2024-05-02 11:26:25,28.62,45.90,53.18,46.68,4678323,3474643
2024-05-02 11:26:25,24.91,53.26,57.76,53.83,4531420,3935383
2024-05-02 11:26:25,22.51,52.85,55.69,33.67,4257298,3137311
2024-05-02 11:26:25,24.21,47.73,78.89,42.00,4958360,2670406
2024-05-02 11:26:25,29.71,46.05,74.59,44.40,4700944,6869062
2024-05-02 11:26:25,29.72,40.75,77.38,56.65,4081628,2978306
2024-05-02 11:26:25,28.95,40.99,69.14,42.95,2412837,3096737
2024-05-02 11:26:25,20.89,51.65,76.96,55.53,4204206,2022150
2024-05-02 11:26:25,23.81,59.03,50.69,43.06,4627677,7083942
2024-05-02 11:26:25,24.06,41.90,64.91,45.48,1611703,5869351
2024-05-02 11:26:25,21.91,54.23,57.83,66.45,1663401,4191139
2024-05-02 11:26:25,28.72,41.01,47.12,62.93,4014665,4463935
2024-05-02 11:26:25,23.35,41.36,72.61,45.66,1746828,7919514
2024-05-02 11:26:25,25.77,46.14,71.39,31.26,2592574,2066235
2024-05-02 11:26:25,23.29,49.13,74.17,43.65,4029741,7066057
2024-05-02 11:26:25,23.96,54.73,59.74,34.80,4177428,4728719
2024-05-02 11:26:25,29.53,59.17,52.83,68.61,3342968,3270657
2024-05-02 11:26:25,25.80,49.24,48.10,37.03,2559181,2697482
2024-05-02 11:26:25,26.97,49.43,68.24,54.60,4935743,2783395
2024-05-02 11:26:25,27.71,53.75,54.14,59.21,2448301,4584582
2024-05-02 11:26:25,26.69,47.10,42.31,40.57,4832603,3874810
2024-05-02 11:26:25,27.43,56.98,79.45,41.02,1210726,5947230
2024-05-02 11:26:25,21.10,53.92,45.99,35.77,3268374,7921912
2024-05-02 11:26:25,26.88,54.03,71.75,52.70,4053008,2841644
2024-05-02 11:26:25,26.74,52.40,44.32,55.04,3170355,2641399
2024-05-02 11:26:25,20.49,42.78,60.87,45.94,2038411,5891590
2024-05-02 11:26:25,20.23,42.52,49.13,30.69,2615014,5457439
2024-05-02 11:26:25,23.42,53.77,55.62,46.58,3943100,6550568
2024-05-02 11:26:25,25.26,50.43,44.24,42.27,2238072,3378938
2024-05-02 11:26:25,20.09,59.97,49.65,43.14,3234019,5367726
2024-05-02 11:26:25,28.64,47.75,57.73,33.14,1515353,3306785
2024-05-02 11:26:25,22.87,59.38,46.75,55.90,2862307,5011042
2024-05-02 11:26:25,28.16,42.59,62.39,36.34,4714088,3600367
2024-05-02 11:26:25,27.79,40.23,52.58,40.74,3982125,6368127
2024-05-02 11:26:25,26.18,48.05,41.37,69.45,4193288,2464543
2024-05-02 11:26:25,25.77,49.54,78.45,32.57,1465812,7476090
2024-05-02 11:26:25,28.96,40.86,61.39,46.39,3991254,6214644
2024-05-02 11:26:25,26.27,45.57,48.92,38.51,2720381,5611721
2024-05-02 11:26:25,21.65,55.31,55.75,31.23,4246556,7726194
2024-05-02 11:26:25,20.75,49.32,55.94,33.39,1876652,2340931
2024-05-02 11:26:25,26.69,41.42,71.90,44.90,3682815,4831565
2024-05-02 11:26:25,25.14,52.33,62.59,36.05,4903711,2160615
2024-05-02 11:26:25,28.71,51.87,49.38,30.32,4465304,5558211
2024-05-02 11:26:25,20.28,58.00,50.75,50.45,2851053,4739047
2024-05-02 11:26:25,28.06,47.22,72.93,50.44,3271554,6189048
2024-05-02 11:26:25,25.83,57.81,65.37,69.84,3155553,6787034
2024-05-02 11:26:25,24.77,42.54,57.71,43.81,4895541,3973806
2024-05-02 11:26:25,21.09,45.92,58.17,39.81,4613687,7717784
2024-05-02 11:26:25,26.93,42.13,55.44,36.25,3956677,5498395
2024-05-02 11:26:25,21.90,46.50,43.69,53.38,3305954,2408310
2024-05-02 11:26:25,28.28,41.07,40.23,43.90,3879872,4237793
2024-05-02 11:26:25,20.14,48.99,59.97,55.85,1874173,3037101
2024-05-02 11:26:25,20.19,48.55,48.71,60.74,2022546,6995946
2024-05-02 11:26:25,26.41,47.74,76.24,31.51,2345015,7659287
2024-05-02 11:26:25,28.02,56.93,56.18,41.10,4741353,3162514
2024-05-02 11:26:25,21.25,53.89,55.49,41.19,2445751,2758490
2024-05-02 11:26:25,26.95,56.51,42.29,67.48,1541528,6587593
2024-05-02 11:26:25,21.60,57.53,48.81,67.23,1293155,4650085
2024-05-02 11:26:25,21.07,50.48,80.00,56.52,2154565,4352363
2024-05-02 11:26:25,26.36,47.89,50.38,50.51,1601820,4225519
2024-05-02 11:26:25,29.51,44.30,47.21,64.28,4679384,3488694
2024-05-02 11:26:25,20.45,51.39,50.24,50.50,4811673,6167188
2024-05-02 11:26:25,29.36,58.74,45.90,64.71,4766388,3090162
2024-05-02 11:26:25,25.95,53.23,71.44,38.09,4559613,3693672
2024-05-02 11:26:25,24.74,47.29,49.23,61.56,2209864,2583794
2024-05-02 11:26:25,22.31,54.95,79.95,46.17,2842206,4782483
2024-05-02 11:26:25,28.42,43.05,45.09,44.28,1673085,5518589
2024-05-02 11:26:25,22.45,45.22,75.66,60.39,4807004,3598163
2024-05-02 11:26:25,20.51,40.14,64.77,48.62,1302899,3083033
2024-05-02 11:26:25,29.40,46.80,47.70,65.21,1062864,6503608
2024-05-02 11:26:25,29.18,53.62,40.60,59.40,4970155,6816155
2024-05-02 11:26:25,28.05,41.30,44.60,52.48,1148217,2058637
2024-05-02 11:26:25,24.84,43.93,43.29,42.32,2365787,4249167
2024-05-02 11:26:25,29.75,41.21,62.55,53.00,1435651,7702428
2024-05-02 11:26:25,20.65,59.87,58.44,59.59,3352551,4475488
2024-05-02 11:26:25,29.66,48.23,44.39,46.62,3996836,5661735
2024-05-02 11:26:25,28.75,55.98,50.67,51.89,3204667,3340429
2024-05-02 11:26:25,27.27,54.50,49.11,55.58,2481337,3441704
2024-05-02 11:26:25,27.56,56.11,66.46,50.12,4226464,4703670
2024-05-02 11:26:25,21.33,58.26,63.60,58.12,2235513,7071795
2024-05-02 11:26:25,26.65,45.09,52.33,32.56,1204350,3521738
2024-05-02 11:26:25,26.34,55.97,74.40,31.51,3326550,4359085
2024-05-02 11:26:25,20.14,55.72,50.02,41.36,1284667,6675418
2024-05-02 11:26:25,28.65,46.90,71.60,53.38,2209432,5257091
2024-05-02 11:26:25,28.14,54.12,67.31,63.46,2113305,3618970
2024-05-02 11:26:25,29.62,56.54,70.84,41.73,4062825,2285096
2024-05-02 11:26:25,21.61,45.41,65.47,62.80,2111775,3289408
2024-05-02 11:26:25,21.76,52.84,61.25,32.31,1755652,6642541
2024-05-02 11:26:25,20.56,50.07,77.48,60.26,3357486,4114199
2024-05-02 11:26:25,24.31,58.18,59.76,65.19,2346244,6719923
2024-05-02 11:26:25,26.89,59.89,64.93,64.36,3206897,6980418
2024-05-02 11:26:25,27.87,50.77,48.68,46.03,3768748,5369614
2024-05-02 11:26:25,29.31,54.16,41.69,67.07,2974115,7899964
2024-05-02 11:26:25,20.71,52.39,44.77,56.66,3433255,6874904
2024-05-02 11:26:25,26.50,41.55,41.85,59.33,3469536,4954413
2024-05-02 11:26:25,29.49,43.42,66.81,43.92,2535271,6125562
2024-05-02 11:26:25,27.12,59.96,66.36,45.96,3593164,4111164
2024-05-02 11:26:25,25.65,42.82,59.42,36.47,4366040,6332306
2024-05-02 11:26:25,25.73,59.74,57.81,59.75,4877995,4492610
2024-05-02 11:26:25,20.84,45.27,78.36,59.76,2423833,5973374
2024-05-02 11:26:25,28.91,49.47,71.98,58.93,2569968,5519119
2024-05-02 11:26:25,27.22,49.45,49.59,57.94,3552945,6803809
2024-05-02 11:26:25,21.85,58.63,67.17,63.55,2536886,5102731
2024-05-02 11:26:25,25.08,42.60,50.13,42.89,3055659,2675181
2024-05-02 11:26:25,24.07,48.47,57.86,44.67,3938347,3882767
2024-05-02 11:26:25,28.28,51.96,40.90,44.88,3104779,3707916
2024-05-02 11:26:25,25.01,57.59,53.97,50.48,3580035,3148741
2024-05-02 11:26:25,22.15,53.13,45.12,56.47,1543295,2916306
2024-05-02 11:26:25,28.42,44.41,47.45,38.99,3498986,3242266
2024-05-02 11:26:25,21.33,59.79,64.78,37.47,4066532,4139566
2024-05-02 11:26:25,28.92,48.90,66.16,36.15,1494850,3473875
2024-05-02 11:26:25,22.59,55.19,66.85,46.55,1582678,7923250
2024-05-02 11:26:25,26.37,55.35,42.21,60.79,2746090,3197049
2024-05-02 11:26:25,25.64,55.92,52.74,43.98,1704391,2962619
2024-05-02 11:26:25,26.61,55.10,49.33,69.06,3876237,2489019
2024-05-02 11:26:25,25.97,49.56,77.88,61.82,2836495,2344751
2024-05-02 11:26:25,29.49,53.86,40.95,32.97,4464054,7518970
2024-05-02 11:26:25,22.35,57.44,62.80,49.38,3375079,2030408
2024-05-02 11:26:25,20.80,42.02,51.46,40.48,3737894,3672119
2024-05-02 11:26:25,27.31,54.66,61.91,47.03,2560102,7255609
2024-05-02 11:26:25,27.33,40.93,66.81,43.01,4011773,7243821
2024-05-02 11:26:25,23.15,40.65,46.19,30.83,3800911,6333185
2024-05-02 11:26:25,23.79,47.01,48.09,50.72,1601811,5317639
2024-05-02 11:26:25,25.31,50.25,48.59,41.75,4816830,4573339
2024-05-02 11:26:25,23.86,53.31,52.69,30.70,3561753,7492580
2024-05-02 11:26:25,23.48,41.78,45.02,42.64,4382249,3924898
2024-05-02 11:26:25,25.98,49.31,43.65,67.34,4049058,2868084
2024-05-02 11:26:25,27.51,50.00,55.34,45.63,4456555,7622726
2024-05-02 11:26:25,26.79,52.41,61.76,55.56,2671804,7256492
2024-05-02 11:26:25,25.58,49.15,62.93,33.73,1697010,6685409
2024-05-02 11:26:25,24.18,49.75,47.67,35.82,4659317,3796793
2024-05-02 11:26:25,25.56,42.14,64.04,30.95,3094742,2756117
2024-05-02 11:26:25,25.48,47.03,49.37,30.34,4976471,2263142
2024-05-02 11:26:25,22.92,55.13,42.69,41.51,3344615,7780696
2024-05-02 11:26:25,28.98,53.39,46.71,66.58,3546526,3024479
2024-05-02 11:26:25,20.58,49.48,62.65,48.43,4544078,5261798
2024-05-02 11:26:25,28.32,46.18,73.43,65.76,2894435,2882460
2024-05-02 11:26:25,24.72,46.41,41.75,51.01,2375722,5571861
2024-05-02 11:26:25,24.03,50.26,59.45,55.71,4126342,5806209
2024-05-02 11:26:25,23.00,43.08,59.52,69.25,1060112,4217244
2024-05-02 11:26:25,27.64,55.55,41.10,59.02,1051400,4248056
2024-05-02 11:26:25,29.04,43.47,67.35,55.99,4220107,3570311
2024-05-02 11:26:25,23.28,53.81,49.77,42.12,3480439,3512401
2024-05-02 11:26:25,25.58,53.60,42.89,58.04,2651066,7215197
2024-05-02 11:26:25,22.94,42.26,71.88,41.78,2459087,6323397
2024-05-02 11:26:25,26.94,50.06,64.77,35.60,4336013,7492720
2024-05-02 11:26:25,26.52,46.94,73.17,66.66,2582832,6356907
2024-05-02 11:26:25,26.42,53.33,77.17,69.73,1740506,2616026
2024-05-02 11:26:25,23.28,49.00,60.50,57.73,2735949,7690996
2024-05-02 11:26:25,26.07,48.96,49.98,47.90,4049030,6291109
2024-05-02 11:26:25,27.35,59.74,52.02,41.74,3540901,7293728
2024-05-02 11:26:25,24.06,52.24,50.97,51.11,4192737,5767283
2024-05-02 11:26:25,29.49,50.33,75.92,44.91,1059263,6133700
2024-05-02 11:26:25,23.92,57.22,65.52,31.98,3534204,3214452
2024-05-02 11:26:25,21.30,53.87,77.91,62.19,3353260,2062431
2024-05-02 11:26:25,26.56,58.02,64.65,30.51,1012858,4350049
2024-05-02 11:26:25,27.67,49.82,71.96,64.15,1478250,3724501
2024-05-02 11:26:25,28.75,55.30,59.39,31.55,1907775,5690711
2024-05-02 11:26:25,25.21,45.62,55.68,56.51,2071109,4020872
2024-05-02 11:26:25,21.14,45.73,51.07,51.37,1091449,4243954
2024-05-02 11:26:25,23.89,41.75,65.95,39.00,1693979,4699585
2024-05-02 11:26:25,21.72,56.06,59.72,31.11,1886597,2600375
2024-05-02 11:26:25,28.11,41.70,70.35,32.70,3890369,7653830
2024-05-02 11:26:25,27.15,58.10,45.34,34.62,3141175,5573477
2024-05-02 11:26:25,24.24,41.56,68.52,41.92,1455298,7363345
2024-05-02 11:26:25,24.25,57.17,73.47,50.75,2336383,4955261
2024-05-02 11:26:25,28.25,54.19,62.29,40.29,4368700,4708403
2024-05-02 11:26:25,28.46,46.95,63.67,32.75,3717873,2309369
2024-05-02 11:26:25,20.42,40.70,61.81,52.83,3520879,6412594
2024-05-02 11:26:25,25.65,53.57,43.56,50.05,3967879,5826790
2024-05-02 11:26:25,25.37,49.33,48.52,43.01,3511913,5084476
2024-05-02 11:26:25,26.06,43.94,47.98,68.93,3580758,3157839
2024-05-02 11:26:25,21.46,49.54,61.92,59.27,1676710,5444125
2024-05-02 11:26:25,25.89,43.28,58.88,59.63,4350730,2458570
2024-05-02 11:26:25,26.83,54.57,63.39,56.31,2030872,5792164
2024-05-02 11:26:25,25.77,54.20,79.95,46.99,1284142,5029031
2024-05-02 11:26:25,25.15,44.94,43.72,69.41,3259635,3943831
2024-05-02 11:26:25,23.94,58.05,52.60,62.87,3385434,6060593
2024-05-02 11:26:25,20.31,43.00,65.81,51.55,2227497,6462409
2024-05-02 11:26:25,29.44,45.81,60.48,41.76,4460561,7227146
2024-05-02 11:26:25,20.53,41.98,62.00,41.49,4926081,4723636
2024-05-02 11:26:25,21.26,52.47,52.54,32.04,3092487,2598888
2024-05-02 11:26:25,21.46,42.37,55.97,30.93,4018938,7377938
2024-05-02 11:26:25,21.67,40.18,48.20,66.09,4782898,4435845
2024-05-02 11:26:25,24.66,43.51,43.86,44.21,1956217,3255569
2024-05-02 11:26:25,25.68,49.59,57.88,56.72,4546897,4148561
2024-05-02 11:26:25,20.03,50.11,55.07,62.08,2943298,7061892
2024-05-02 11:26:25,20.51,44.40,41.08,54.80,1593948,7804345
2024-05-02 11:26:25,26.86,46.83,52.45,37.48,4965803,7712666
2024-05-02 11:26:25,23.25,41.15,62.36,37.50,4298244,6264238
2024-05-02 11:26:25,26.90,51.39,52.66,69.98,3400926,3429044
2024-05-02 11:26:25,25.88,47.35,42.64,63.71,2345158,6661029
2024-05-02 11:26:25,28.43,43.17,53.23,38.13,2800554,2428413
2024-05-02 11:26:25,29.38,50.23,41.43,45.57,2588269,5128421
2024-05-02 11:26:25,21.16,50.49,62.77,43.38,2150341,5174579
2024-05-02 11:26:25,26.34,46.99,45.48,55.80,1542982,7342226
